日期,蔬菜品类,批发价格
2021-08-15,茄类,4.81
2021-08-15,食用菌,7.198461538
2021-08-15,花菜类,6.4
2021-08-15,水生根茎类,11.49333333
2021-08-16,花叶类,4.555789474
2021-08-16,辣椒类,5.297272727
2021-08-16,茄类,4.795
2021-08-16,食用菌,7.818181818
2021-08-16,花菜类,6.415
2021-08-16,水生根茎类,11.52
2021-08-17,花叶类,5.212857143
2021-08-17,辣椒类,5.441
2021-08-17,茄类,4.8475
2021-08-17,食用菌,7.065
2021-08-17,花菜类,6.675
2021-08-17,水生根茎类,11.55
2021-08-18,花叶类,5.020588235
2021-08-18,辣椒类,4.895555556
2021-08-18,茄类,5.365
2021-08-18,食用菌,6.571818182
2021-08-18,花菜类,6.965
2021-08-18,水生根茎类,11.69
2021-08-19,花叶类,5.26
2021-08-19,辣椒类,4.9
2021-08-19,茄类,4.9425
2021-08-19,食用菌,6.742
2021-08-19,花菜类,7.025
2021-08-19,水生根茎类,6.545
2021-08-20,花叶类,5.263333333
2021-08-20,辣椒类,5.230833333
2021-08-20,茄类,5.3925
2021-08-20,食用菌,6.571666667
2021-08-20,花菜类,6.95
2021-08-20,水生根茎类,6.55
2021-08-21,花叶类,5.245294118
2021-08-21,辣椒类,5.059230769
2021-08-21,茄类,5.6625
2021-08-21,食用菌,6.411666667
2021-08-21,花菜类,6.915
2021-08-21,水生根茎类,6.345
2021-08-22,花叶类,4.709411765
2021-08-22,辣椒类,5.007692308
2021-08-22,茄类,5.59
2021-08-22,食用菌,6.754545455
2021-08-22,花菜类,7.15
2021-08-22,水生根茎类,6.5
2021-08-23,花叶类,4.534
2021-08-23,辣椒类,5.142727273
2021-08-23,茄类,5.3775
2021-08-23,食用菌,6.448181818
2021-08-23,花菜类,6.795
2021-08-23,水生根茎类,6.325
2021-08-24,花叶类,4.833888889
2021-08-24,辣椒类,5.164166667
2021-08-24,茄类,5.1075
2021-08-24,食用菌,6.84
2021-08-24,花菜类,6.395
2021-08-24,水生根茎类,6.3
2021-08-25,花叶类,4.827222222
2021-08-25,辣椒类,4.984545455
2021-08-25,茄类,4.645
2021-08-25,食用菌,7.146153846
2021-08-25,花菜类,6.47
2021-08-25,水生根茎类,6.31
2021-08-26,花叶类,5.087777778
2021-08-26,辣椒类,5.319090909
2021-08-26,茄类,4.635
2021-08-26,食用菌,6.478333333
2021-08-26,花菜类,6.485
2021-08-26,水生根茎类,6.31
2021-08-27,花叶类,4.94125
2021-08-27,辣椒类,5.287
2021-08-27,茄类,4.5875
2021-08-27,食用菌,7.375
2021-08-27,花菜类,6.485
2021-08-27,水生根茎类,5.915
2021-08-28,花叶类,4.813333333
2021-08-28,辣椒类,5.115833333
2021-08-28,茄类,4.8625
2021-08-28,食用菌,6.22
2021-08-28,花菜类,6.49
2021-08-28,水生根茎类,5.97
2021-08-29,花叶类,5.638823529
2021-08-29,辣椒类,5.028181818
2021-08-29,茄类,5.055
2021-08-29,食用菌,5.816153846
2021-08-29,花菜类,6.475
2021-08-29,水生根茎类,6.065
2021-08-30,花叶类,5.204705882
2021-08-30,辣椒类,5.100769231
2021-08-30,茄类,5.03
2021-08-30,食用菌,7.35
2021-08-30,花菜类,6.83
2021-08-30,水生根茎类,6.1
2021-08-31,花叶类,5.890588235
2021-08-31,辣椒类,5.329166667
2021-08-31,茄类,5.1025
2021-08-31,食用菌,7.389230769
2021-08-31,花菜类,6.95
2021-08-31,水生根茎类,6.1
2021-09-01,花叶类,5.864444444
2021-09-01,辣椒类,5.646363636
2021-09-01,茄类,5.215
2021-09-01,食用菌,6.342727273
2021-09-01,花菜类,7.135
2021-09-01,水生根茎类,5.955
2021-09-02,花叶类,5.851111111
2021-09-02,辣椒类,5.586666667
2021-09-02,茄类,4.92
2021-09-02,食用菌,6.487272727
2021-09-02,花菜类,7.37
2021-09-02,水生根茎类,5.935
2021-09-03,花叶类,5.856111111
2021-09-03,辣椒类,6.652307692
2021-09-03,茄类,5.0775
2021-09-03,食用菌,6.286153846
2021-09-03,花菜类,7.54
2021-09-03,水生根茎类,5.73
2021-09-04,花叶类,5.883888889
2021-09-04,辣椒类,6.971666667
2021-09-04,茄类,5.3125
2021-09-04,食用菌,6.284615385
2021-09-04,花菜类,7.66
2021-09-04,水生根茎类,5.725
2021-09-05,花叶类,5.891666667
2021-09-05,辣椒类,6.772857143
2021-09-05,茄类,5.4075
2021-09-05,食用菌,6.566363636
2021-09-05,花菜类,7.74
2021-09-05,水生根茎类,5.725
2021-09-06,花叶类,5.815555556
2021-09-06,辣椒类,6.34
2021-09-06,茄类,5.375
2021-09-06,食用菌,6.225833333
2021-09-06,花菜类,7.085
2021-09-06,水生根茎类,5.665
2021-09-07,花叶类,5.778888889
2021-09-07,辣椒类,6.715833333
2021-09-07,茄类,5.5875
2021-09-07,食用菌,6.08
2021-09-07,花菜类,7.06
2021-09-07,水生根茎类,5.655
2021-09-08,花叶类,5.848823529
2021-09-08,辣椒类,7.050769231
2021-09-08,茄类,5.72
2021-09-08,食用菌,5.757857143
2021-09-08,花菜类,7.05
2021-09-08,水生根茎类,5.7
2021-09-09,花叶类,5.685
2021-09-09,辣椒类,7.3625
2021-09-09,茄类,5.69
2021-09-09,食用菌,6.526666667
2021-09-09,花菜类,7.085
2021-09-09,水生根茎类,6.143333333
2021-09-10,花叶类,5.623888889
2021-09-10,辣椒类,7.364166667
2021-09-10,茄类,5.5425
2021-09-10,食用菌,7.219166667
2021-09-10,花菜类,7.145
2021-09-10,水生根茎类,6.09
2021-09-11,花叶类,5.805
2021-09-11,辣椒类,6.95
2021-09-11,茄类,5.41
2021-09-11,食用菌,6.582727273
2021-09-11,花菜类,7.22
2021-09-11,水生根茎类,6.04
2021-09-12,花叶类,6.048333333
2021-09-12,辣椒类,7.474444444
2021-09-12,茄类,5.2475
2021-09-12,食用菌,6.575454545
2021-09-12,花菜类,6.605
2021-09-12,水生根茎类,6.026666667
2021-09-13,花叶类,5.421111111
2021-09-13,辣椒类,7.538571429
2021-09-13,茄类,5.0975
2021-09-13,食用菌,7.86125
2021-09-13,花菜类,6.44
2021-09-13,水生根茎类,5.81
2021-09-14,花叶类,5.3165
2021-09-14,辣椒类,6.97
2021-09-14,茄类,5.13
2021-09-14,食用菌,7.011
2021-09-14,花菜类,6.41
2021-09-14,水生根茎类,6.346666667
2021-09-15,花叶类,5.348
2021-09-15,辣椒类,6.624285714
2021-09-15,茄类,5.125
2021-09-15,食用菌,6.236666667
2021-09-15,花菜类,6.44
2021-09-15,水生根茎类,6.363333333
2021-09-16,花叶类,5.358
2021-09-16,辣椒类,6.9225
2021-09-16,茄类,4.81
2021-09-16,食用菌,8.060909091
2021-09-16,花菜类,6.47
2021-09-16,水生根茎类,6.413333333
2021-09-17,花叶类,5.3
2021-09-17,辣椒类,7.12625
2021-09-17,茄类,4.7025
2021-09-17,食用菌,6.654285714
2021-09-17,花菜类,6.125
2021-09-17,水生根茎类,6.37
2021-09-18,花叶类,5.327619048
2021-09-18,辣椒类,7.225
2021-09-18,茄类,4.8025
2021-09-18,食用菌,6.600909091
2021-09-18,花菜类,5.9
2021-09-18,水生根茎类,6.36
2021-09-19,花叶类,5.423809524
2021-09-19,辣椒类,7.96
2021-09-19,茄类,4.63
2021-09-19,食用菌,7.479166667
2021-09-19,花菜类,5.555
2021-09-19,水生根茎类,6.396666667
2021-09-20,花叶类,4.950952381
2021-09-20,辣椒类,7.745454545
2021-09-20,茄类,4.2475
2021-09-20,食用菌,7.445833333
2021-09-20,花菜类,5.085
2021-09-20,水生根茎类,6.343333333
2021-09-21,花叶类,4.922857143
2021-09-21,辣椒类,7.536363636
2021-09-21,茄类,4.135
2021-09-21,食用菌,7.471666667
2021-09-21,花菜类,5.05
2021-09-21,水生根茎类,6.273333333
2021-09-22,花叶类,5.0705
2021-09-22,辣椒类,7.501
2021-09-22,茄类,4.115
2021-09-22,食用菌,7.17
2021-09-22,花菜类,5.02
2021-09-22,水生根茎类,6.26
2021-09-23,花叶类,5.044
2021-09-23,辣椒类,7.17
2021-09-23,茄类,4.1125
2021-09-23,食用菌,7.223846154
2021-09-23,花菜类,4.765
2021-09-23,水生根茎类,6.273333333
2021-09-24,花叶类,4.8555
2021-09-24,辣椒类,7.149
2021-09-24,茄类,4.275
2021-09-24,食用菌,7.470833333
2021-09-24,花菜类,4.47
2021-09-24,水生根茎类,6.156666667
2021-09-25,花叶类,4.836
2021-09-25,辣椒类,7.147
2021-09-25,茄类,4.2975
2021-09-25,食用菌,6.344545455
2021-09-25,花菜类,4.36
2021-09-25,水生根茎类,6.053333333
2021-09-26,花叶类,4.858
2021-09-26,辣椒类,6.633333333
2021-09-26,茄类,4.285
2021-09-26,食用菌,7.800833333
2021-09-26,花菜类,4.365
2021-09-26,水生根茎类,6.05
2021-09-27,花叶类,4.7905
2021-09-27,辣椒类,7.2675
2021-09-27,茄类,3.99
2021-09-27,食用菌,7.083846154
2021-09-27,花菜类,4.23
2021-09-27,水生根茎类,6.07
2021-09-28,花叶类,4.7265
2021-09-28,辣椒类,7.085833333
2021-09-28,茄类,4.2125
2021-09-28,食用菌,6.525833333
2021-09-28,花菜类,4.545
2021-09-28,水生根茎类,5.986666667
2021-09-29,花叶类,4.643
2021-09-29,辣椒类,6.970909091
2021-09-29,茄类,4.5075
2021-09-29,食用菌,6.5225
2021-09-29,花菜类,4.435
2021-09-29,水生根茎类,6.053333333
2021-09-30,花叶类,4.715
2021-09-30,辣椒类,6.945833333
2021-09-30,茄类,4.28
2021-09-30,食用菌,6.343333333
2021-09-30,花菜类,4.435
2021-09-30,水生根茎类,6.096666667
2021-10-01,花叶类,4.757
2021-10-01,辣椒类,6.96
2021-10-01,茄类,4.6225
2021-10-01,食用菌,7.57
2021-10-01,花菜类,4.595
2021-10-01,水生根茎类,6.13
2021-10-02,花叶类,4.7565
2021-10-02,辣椒类,6.658181818
2021-10-02,茄类,4.8725
2021-10-02,食用菌,6.042307692
2021-10-02,花菜类,4.87
2021-10-02,水生根茎类,6.02
2021-10-03,花叶类,4.6875
2021-10-03,辣椒类,6.6775
2021-10-03,茄类,4.5325
2021-10-03,食用菌,6.575
2021-10-03,花菜类,4.86
2021-10-03,水生根茎类,6.153333333
2021-10-04,花叶类,5.163684211
2021-10-04,辣椒类,6.323846154
2021-10-04,茄类,5.54
2021-10-04,食用菌,5.381666667
2021-10-04,花菜类,4.905
2021-10-04,水生根茎类,6.15
2021-10-05,花叶类,4.683684211
2021-10-05,辣椒类,6.543571429
2021-10-05,茄类,5.7425
2021-10-05,食用菌,6.185384615
2021-10-05,花菜类,5.035
2021-10-05,水生根茎类,6.15
2021-10-06,花叶类,4.783333333
2021-10-06,辣椒类,7.048333333
2021-10-06,茄类,6.095
2021-10-06,食用菌,6.284615385
2021-10-06,花菜类,5.115
2021-10-06,水生根茎类,6.143333333
2021-10-07,花叶类,4.91
2021-10-07,辣椒类,6.766153846
2021-10-07,茄类,6.175
2021-10-07,食用菌,6.254615385
2021-10-07,花菜类,5.46
2021-10-07,水生根茎类,5.63
2021-10-08,花叶类,4.984761905
2021-10-08,辣椒类,6.842
2021-10-08,茄类,5.9725
2021-10-08,食用菌,6.166153846
2021-10-08,花菜类,5.92
2021-10-08,水生根茎类,6.106666667
2021-10-09,花叶类,5.181363636
2021-10-09,辣椒类,6.588333333
2021-10-09,茄类,5.296
2021-10-09,食用菌,6.878181818
2021-10-09,花菜类,6.2
2021-10-09,水生根茎类,6.083333333
2021-10-10,花叶类,5.411904762
2021-10-10,辣椒类,6.561666667
2021-10-10,茄类,6.0075
2021-10-10,食用菌,6.872666667
2021-10-10,花菜类,6.735
2021-10-10,水生根茎类,6.113333333
2021-10-11,花叶类,5.453181818
2021-10-11,辣椒类,6.723076923
2021-10-11,茄类,5.5575
2021-10-11,食用菌,7.043076923
2021-10-11,花菜类,6.93
2021-10-11,水生根茎类,6.116666667
2021-10-12,花叶类,5.581428571
2021-10-12,辣椒类,6.541666667
2021-10-12,茄类,5.365
2021-10-12,食用菌,6.631428571
2021-10-12,花菜类,7.125
2021-10-12,水生根茎类,6.106666667
2021-10-13,花叶类,5.476666667
2021-10-13,辣椒类,7.104615385
2021-10-13,茄类,6.115
2021-10-13,食用菌,6.643076923
2021-10-13,花菜类,7.32
2021-10-13,水生根茎类,6.196666667
2021-10-14,花叶类,5.516086957
2021-10-14,辣椒类,6.991666667
2021-10-14,茄类,6.273333333
2021-10-14,食用菌,7.36
2021-10-14,花菜类,7.35
2021-10-14,水生根茎类,6.063333333
2021-10-15,花叶类,5.576521739
2021-10-15,辣椒类,7.088461538
2021-10-15,茄类,6.4025
2021-10-15,食用菌,6.438125
2021-10-15,花菜类,7.555
2021-10-15,水生根茎类,6.08
2021-10-16,花叶类,6.204782609
2021-10-16,辣椒类,7.320833333
2021-10-16,茄类,6.42
2021-10-16,食用菌,6.76375
2021-10-16,花菜类,7.94
2021-10-16,水生根茎类,6.103333333
2021-10-17,花叶类,7.029166667
2021-10-17,辣椒类,7.732307692
2021-10-17,茄类,6.5725
2021-10-17,食用菌,6.645
2021-10-17,花菜类,8.35
2021-10-17,水生根茎类,6.13
2021-10-18,花叶类,6.679545455
2021-10-18,辣椒类,7.844166667
2021-10-18,茄类,7.0425
2021-10-18,食用菌,6.991333333
2021-10-18,花菜类,7.386666667
2021-10-18,水生根茎类,6.11
2021-10-19,花叶类,6.75
2021-10-19,辣椒类,7.976923077
2021-10-19,茄类,7.0825
2021-10-19,食用菌,7.244
2021-10-19,花菜类,8.69
2021-10-19,水生根茎类,6.07
2021-10-20,花叶类,6.96826087
2021-10-20,辣椒类,8.009285714
2021-10-20,茄类,7.4175
2021-10-20,食用菌,7.318666667
2021-10-20,花菜类,9.28
2021-10-20,水生根茎类,6.243333333
2021-10-21,花叶类,7.130909091
2021-10-21,辣椒类,8.042142857
2021-10-21,茄类,7.585
2021-10-21,食用菌,6.697058824
2021-10-21,花菜类,9.235
2021-10-21,水生根茎类,6.37
2021-10-22,花叶类,6.920952381
2021-10-22,辣椒类,8.208571429
2021-10-22,茄类,7.31
2021-10-22,食用菌,7.905384615
2021-10-22,花菜类,9.385
2021-10-22,水生根茎类,6.376666667
2021-10-23,花叶类,7.009130435
2021-10-23,辣椒类,8.230714286
2021-10-23,茄类,8.315
2021-10-23,食用菌,7.619333333
2021-10-23,花菜类,9.69
2021-10-23,水生根茎类,6.373333333
2021-10-24,花叶类,7.045217391
2021-10-24,辣椒类,8.303076923
2021-10-24,茄类,8.825
2021-10-24,食用菌,7.542142857
2021-10-24,花菜类,11.19
2021-10-24,水生根茎类,6.75
2021-10-25,花叶类,7.158181818
2021-10-25,辣椒类,8.791428571
2021-10-25,茄类,9.305
2021-10-25,食用菌,8.217692308
2021-10-25,花菜类,11.73
2021-10-25,水生根茎类,6.763333333
2021-10-26,花叶类,6.89952381
2021-10-26,辣椒类,8.579230769
2021-10-26,茄类,9.355
2021-10-26,食用菌,7.08625
2021-10-26,花菜类,11.72
2021-10-26,水生根茎类,6.783333333
2021-10-27,花叶类,7.016
2021-10-27,辣椒类,8.955714286
2021-10-27,茄类,9.385
2021-10-27,食用菌,7.345
2021-10-27,花菜类,11.63
2021-10-27,水生根茎类,5.8
2021-10-28,花叶类,6.921428571
2021-10-28,辣椒类,8.447857143
2021-10-28,茄类,9.7
2021-10-28,食用菌,8.385833333
2021-10-28,花菜类,11.635
2021-10-28,水生根茎类,4.6
2021-10-29,花叶类,6.5765
2021-10-29,辣椒类,9.297857143
2021-10-29,茄类,10.08333333
2021-10-29,食用菌,7.991428571
2021-10-29,花菜类,11.725
2021-10-29,水生根茎类,6.923333333
2021-10-30,花叶类,6.686190476
2021-10-30,辣椒类,9.529230769
2021-10-30,茄类,10.03666667
2021-10-30,食用菌,7.499333333
2021-10-30,花菜类,11.65
2021-10-30,水生根茎类,5.8
2021-10-31,花叶类,6.526363636
2021-10-31,辣椒类,9.788571429
2021-10-31,茄类,8.31
2021-10-31,食用菌,7.43
2021-10-31,花菜类,9.01
2021-10-31,水生根茎类,5.8
2021-11-01,花叶类,6.113181818
2021-11-01,辣椒类,10.02083333
2021-11-01,茄类,7.39
2021-11-01,食用菌,8.066
2021-11-01,花菜类,7.87
2021-11-01,水生根茎类,7.453333333
2021-11-02,花叶类,5.636956522
2021-11-02,辣椒类,8.371666667
2021-11-02,茄类,7.1825
2021-11-02,食用菌,7.631764706
2021-11-02,花菜类,7.52
2021-11-02,水生根茎类,7.61
2021-11-03,花叶类,5.85125
2021-11-03,辣椒类,10.34384615
2021-11-03,茄类,7.3325
2021-11-03,食用菌,8.061333333
2021-11-03,花菜类,7.52
2021-11-03,水生根茎类,7.513333333
2021-11-04,花叶类,5.079565217
2021-11-04,辣椒类,9.648
2021-11-04,茄类,7.26
2021-11-04,食用菌,7.8225
2021-11-04,花菜类,7.565
2021-11-04,水生根茎类,7.313333333
2021-11-05,花叶类,5.48173913
2021-11-05,辣椒类,9.904285714
2021-11-05,茄类,7.12
2021-11-05,食用菌,6.844
2021-11-05,花菜类,7.745
2021-11-05,水生根茎类,7.313333333
2021-11-06,花叶类,5.408695652
2021-11-06,辣椒类,9.349333333
2021-11-06,茄类,7.1425
2021-11-06,食用菌,7.8025
2021-11-06,花菜类,6.94
2021-11-06,水生根茎类,7.313333333
2021-11-07,花叶类,5.019090909
2021-11-07,辣椒类,9.853333333
2021-11-07,茄类,7.4325
2021-11-07,食用菌,7.766666667
2021-11-07,花菜类,7.14
2021-11-07,水生根茎类,7.316666667
2021-11-08,花叶类,4.873181818
2021-11-08,辣椒类,9.519230769
2021-11-08,茄类,8.0975
2021-11-08,食用菌,7.279333333
2021-11-08,花菜类,7.595
2021-11-08,水生根茎类,7.37
2021-11-09,花叶类,5.013636364
2021-11-09,辣椒类,8.51
2021-11-09,茄类,8.26
2021-11-09,食用菌,7.838125
2021-11-09,花菜类,7.49
2021-11-09,水生根茎类,7.2
2021-11-10,花叶类,5.39173913
2021-11-10,辣椒类,10.30153846
2021-11-10,茄类,7.845
2021-11-10,食用菌,8.177333333
2021-11-10,花菜类,7.69
2021-11-10,水生根茎类,6.55
2021-11-11,花叶类,5.119545455
2021-11-11,辣椒类,9.895714286
2021-11-11,茄类,7.986666667
2021-11-11,食用菌,7.921875
2021-11-11,花菜类,7.935
2021-11-11,水生根茎类,6.676666667
2021-11-12,花叶类,5.408636364
2021-11-12,辣椒类,10.79181818
2021-11-12,茄类,8.063333333
2021-11-12,食用菌,7.427333333
2021-11-12,花菜类,7.845
2021-11-12,水生根茎类,7.423333333
2021-11-13,花叶类,5.250952381
2021-11-13,辣椒类,9.544166667
2021-11-13,茄类,7.475
2021-11-13,食用菌,7.964375
2021-11-13,花菜类,7.835
2021-11-13,水生根茎类,7.41
2021-11-14,花叶类,5.34952381
2021-11-14,辣椒类,10.50416667
2021-11-14,茄类,8.17
2021-11-14,食用菌,8.488571429
2021-11-14,花菜类,8.85
2021-11-14,水生根茎类,7.206666667
2021-11-15,花叶类,5.453809524
2021-11-15,辣椒类,10.40357143
2021-11-15,茄类,8.173333333
2021-11-15,食用菌,7.514
2021-11-15,花菜类,9.06
2021-11-15,水生根茎类,7.196666667
2021-11-16,花叶类,6.996818182
2021-11-16,辣椒类,10.03923077
2021-11-16,茄类,7.466666667
2021-11-16,食用菌,8.027333333
2021-11-16,花菜类,9.245
2021-11-16,水生根茎类,7.186666667
2021-11-17,花叶类,7.062272727
2021-11-17,辣椒类,10.35538462
2021-11-17,茄类,7.946666667
2021-11-17,食用菌,7.484375
2021-11-17,花菜类,9.55
2021-11-17,水生根茎类,7.186666667
2021-11-18,花叶类,5.378095238
2021-11-18,辣椒类,9.761666667
2021-11-18,茄类,7.7125
2021-11-18,食用菌,7.855625
2021-11-18,花菜类,9.96
2021-11-18,水生根茎类,7.223333333
2021-11-19,花叶类,7.217727273
2021-11-19,辣椒类,9.589230769
2021-11-19,茄类,7.603333333
2021-11-19,食用菌,6.939375
2021-11-19,花菜类,10.005
2021-11-19,水生根茎类,7.173333333
2021-11-20,花叶类,5.731304348
2021-11-20,辣椒类,9.950769231
2021-11-20,茄类,7.69
2021-11-20,食用菌,7.756875
2021-11-20,花菜类,10.02
2021-11-20,水生根茎类,6.25
2021-11-21,花叶类,5.650909091
2021-11-21,辣椒类,9.871666667
2021-11-21,茄类,7.936666667
2021-11-21,食用菌,7.215294118
2021-11-21,花菜类,10.02
2021-11-21,水生根茎类,6.26
2021-11-22,花叶类,5.217222222
2021-11-22,辣椒类,10.00666667
2021-11-22,茄类,7.7575
2021-11-22,食用菌,6.896
2021-11-22,花菜类,10.02
2021-11-22,水生根茎类,6.275
2021-11-23,花叶类,4.963333333
2021-11-23,辣椒类,9.536923077
2021-11-23,茄类,7.216666667
2021-11-23,食用菌,6.392727273
2021-11-23,花菜类,10.24
2021-11-23,水生根茎类,6.2925
2021-11-24,花叶类,4.7435
2021-11-24,辣椒类,10.15
2021-11-24,茄类,7.9975
2021-11-24,食用菌,7.738
2021-11-24,花菜类,10.32
2021-11-24,水生根茎类,6.8275
2021-11-25,花叶类,4.530526316
2021-11-25,辣椒类,9.788
2021-11-25,茄类,7.535
2021-11-25,食用菌,7.276
2021-11-25,花菜类,10.105
2021-11-25,水生根茎类,6.762
2021-11-26,花叶类,4.689473684
2021-11-26,辣椒类,9.666363636
2021-11-26,茄类,7.916666667
2021-11-26,食用菌,7.490625
2021-11-26,花菜类,7.955
2021-11-26,水生根茎类,5.765
2021-11-27,花叶类,4.476315789
2021-11-27,辣椒类,9.274545455
2021-11-27,茄类,7.9
2021-11-27,食用菌,7.473125
2021-11-27,花菜类,8.37
2021-11-27,水生根茎类,6.614
2021-11-28,花叶类,4.444210526
2021-11-28,辣椒类,9.084
2021-11-28,茄类,7.646666667
2021-11-28,食用菌,7.22625
2021-11-28,花菜类,9
2021-11-28,水生根茎类,6.626
2021-11-29,花叶类,4.400555556
2021-11-29,辣椒类,9.105454545
2021-11-29,茄类,7.315
2021-11-29,食用菌,7.054166667
2021-11-29,花菜类,9.265
2021-11-29,水生根茎类,6.2075
2021-11-30,花叶类,4.112222222
2021-11-30,辣椒类,9.583636364
2021-11-30,茄类,7.3075
2021-11-30,食用菌,7.638
2021-11-30,花菜类,8.755
2021-11-30,水生根茎类,6.626
2021-12-01,花叶类,4.222
2021-12-01,辣椒类,9.425
2021-12-01,茄类,7.4325
2021-12-01,食用菌,7.216875
2021-12-01,花菜类,8.31
2021-12-01,水生根茎类,6.682
2021-12-02,花叶类,4.2245
2021-12-02,辣椒类,9.561818182
2021-12-02,茄类,7.4575
2021-12-02,食用菌,6.94625
2021-12-02,花菜类,8.345
2021-12-02,水生根茎类,6.682
2021-12-03,花叶类,4.2815
2021-12-03,辣椒类,9.149090909
2021-12-03,茄类,7.166666667
2021-12-03,食用菌,7.505333333
2021-12-03,花菜类,8.635
2021-12-03,水生根茎类,6.666
2021-12-04,花叶类,4.334736842
2021-12-04,辣椒类,9.414545455
2021-12-04,茄类,7.245
2021-12-04,食用菌,7.156875
2021-12-04,花菜类,9.09
2021-12-04,水生根茎类,6.3
2021-12-05,花叶类,4.337368421
2021-12-05,辣椒类,10.06833333
2021-12-05,茄类,6.75
2021-12-05,食用菌,7.195
2021-12-05,花菜类,8.95
2021-12-05,水生根茎类,6.31
2021-12-06,花叶类,4.424444444
2021-12-06,辣椒类,9.452
2021-12-06,茄类,6.9175
2021-12-06,食用菌,6.934
2021-12-06,花菜类,8.59
2021-12-06,水生根茎类,6.31
2021-12-07,花叶类,4.3545
2021-12-07,辣椒类,10.31583333
2021-12-07,茄类,6.7625
2021-12-07,食用菌,7.434666667
2021-12-07,花菜类,8.655
2021-12-07,水生根茎类,6.3025
2021-12-08,花叶类,4.258
2021-12-08,辣椒类,8.996
2021-12-08,茄类,6.6425
2021-12-08,食用菌,6.782352941
2021-12-08,花菜类,8.735
2021-12-08,水生根茎类,6.315
